Packet ID,Order Date,Seller sku code,Quantity,Courier code,Order tracking number,Order Status,Delivered Date,Invoice Value,MRP,City,zipcode,Event ,Discount
8067575897,9/6/2024,BR-M-50,1,EK_E2E,MYEP1035706391,Delivered,9/9/2024,573,699,Ambala,133207,Weekend Sale,20%
8067577629,9/6/2024,ABF-SE-50,1,flipkartlogistics,MYSC1103145653,Delivered,9/10/2024,713,849,Kolkata,700024,Weekend Sale,20%
8067613086,9/6/2024,BR-M-50,1,flipkartlogistics,MYSP1141473154,Delivered,9/10/2024,573,699,Bengaluru,560102,Weekend Sale,20%
8067770464,9/6/2024,PC-M-50,1,flipkartlogistics,MYSC1103197209,Delivered,9/11/2024,573,699,Bally,712311,Weekend Sale,20%
8067941350,9/6/2024,PC-M-50,1,EK_E2E,MYEC1025830445,Delivered,9/11/2024,573,699,Vinjamur,524228,Weekend Sale,20%
8068088318,9/6/2024,PC-M-50,1,flipkartlogistics,MYSP1141661146,Delivered,9/11/2024,573,699,Kolkata,700104,Weekend Sale,20%
8068108178,9/6/2024,PC-M-50,1,EK_E2E,MYEP1035772810,Delivered,9/11/2024,573,699,Parseoni,441105,Weekend Sale,20%
8068108857,9/6/2024,PC-M-50,1,flipkartlogistics,MYSP1141662254,Delivered,9/11/2024,573,699,Chennai,600037,Weekend Sale,20%
8068140624,9/6/2024,PC-M-50,1,flipkartlogistics,,Pre Cancelled,,573,699,Delhi,110062,Weekend Sale,20%
8068146216,9/6/2024,PC-M-50,1,flipkartlogistics,MYSP1141784410,Delivered,9/8/2024,573,699,New Delhi,110044,Weekend Sale,20%
8068210056,9/6/2024,PC-M-50,1,flipkartlogistics,MYSP1141785145,Delivered,9/11/2024,573,699,Mumbai,400058,Weekend Sale,20%
8068238600,9/6/2024,HS-SUN-50,1,flipkartlogistics,MYSC1103351420,Delivered,9/8/2024,587,699,New Delhi,110045,Weekend Sale,20%
9588981045,9/6/2024,HS-SUN-50,2,ecomexpress,10410565410,Delivered,9/13/2024,587,699,Pattikanda,518380,Weekend Sale,20%
9588981045,9/6/2024,BR-M-50,2,ecomexpress,10410565410,Delivered,9/13/2024,573,699,Pattikanda,518380,Weekend Sale,20%
8068271328,9/6/2024,BR-M-50,1,flipkartlogistics,MYSP1141784298,Delivered,9/11/2024,573,699,Navi Mumbai,400709,Weekend Sale,20%
8068312121,9/6/2024,PC-M-50,1,flipkartlogistics,MYSP1141784743,Delivered,9/12/2024,573,699,Guntur,522001,Weekend Sale,20%
8068336461,9/6/2024,BR-M-50,1,flipkartlogistics,MYSP1141783928,Delivered,9/9/2024,573,699,Gurgaon,122001,Weekend Sale,20%
8068338234,9/6/2024,PC-M-50,1,EK_E2E,MYEC1025852014,Delivered,9/17/2024,573,699,Imphal,795005,Weekend Sale,20%
9588980205,9/6/2024,PC-M-50,2,flipkartlogistics,MYSC1103349747,Delivered,9/10/2024,573,699,Jaipur,302006,Weekend Sale,20%
9588980205,9/6/2024,GRC-SE-30,2,flipkartlogistics,MYSC1103349747,Delivered,9/10/2024,583,695,Jaipur,302006,Weekend Sale,20%
8068605872,9/7/2024,ABF-SE-50,1,flipkartlogistics,MYSC1103350202,Delivered,9/9/2024,713,849,Gurgaon,122001,Weekend Sale,20%
8068632999,9/7/2024,PC-M-50,1,flipkartlogistics,MYSC1103350449,Delivered,9/10/2024,559,699,Jamshedpur,831013,Weekend Sale,20%
8068827034,9/7/2024,BR-M-50,1,flipkartlogistics,MYSP1141818754,Delivered & RTO Received,9/11/2024,559,699,Hyderabad,500032,Weekend Sale,20%
8068896953,9/7/2024,GRC-SE-30,1,EK_E2E,MYEC1025872572,Delivered,9/12/2024,583,695,Dimapur,797112,Weekend Sale,20%
8068969088,9/7/2024,BR-M-50,1,flipkartlogistics,,Pre Cancelled,,559,699,Lucknow,226016,Weekend Sale,20%
8068971673,9/7/2024,BR-M-50,1,EK_E2E,MYEC1025931965,Delivered,9/12/2024,559,699,Hata,274203,Weekend Sale,20%
8068979846,9/7/2024,PC-M-50,1,flipkartlogistics,MYSP1141848232,Delivered,9/11/2024,503,699,Mumbai,400068,Weekend Sale,20%
8069005487,9/7/2024,MZ-M-50,1,flipkartlogistics,MYSC1103576489,Delivered,9/10/2024,587,699,New Delhi,110009,Weekend Sale,20%
8069052473,9/7/2024,PC-M-50,1,flipkartlogistics,MYSC1103577609,Delivered,9/12/2024,559,699,Surat,395007,Weekend Sale,20%
8069058213,9/7/2024,GRC-SE-30,1,EK_E2E,MYEP1035893620,Delivered,9/17/2024,583,695,Agartala,799210,Weekend Sale,20%
8069157019,9/7/2024,HS-SUN-50,1,EK_E2E,,Pre Cancelled,,587,699,Kolkatta,700136,Weekend Sale,20%
8069188211,9/7/2024,GRC-SE-30,1,delhivery,5964798359321,Delivered,9/15/2024,583,695,Gyalshing,737113,Weekend Sale,20%
8069225211,9/7/2024,BR-M-50,1,flipkartlogistics,,Pre Cancelled,,559,699,Gurugram,122001,Weekend Sale,20%
8069231443,9/7/2024,PC-M-50,1,flipkartlogistics,,Pre Cancelled,,559,699,Gurugram,122001,Weekend Sale,20%
8069246635,9/7/2024,BR-M-50,1,flipkartlogistics,MYSC1103576805,Delivered,9/10/2024,559,699,Gurgaon,122001,Weekend Sale,20%
8069247022,9/7/2024,PC-M-50,1,flipkartlogistics,,Pre Cancelled,,559,699,Gurgaon,122001,Weekend Sale,20%
8069255077,9/7/2024,HS-SUN-50,1,flipkartlogistics,MYSP1142121867,Delivered,9/13/2024,587,699,Mumbai,400103,Weekend Sale,20%
8069287309,9/7/2024,PC-M-50,1,ecomexpress,10411252569,Delivered,9/13/2024,559,699,Bhinga,271831,Weekend Sale,20%
9589391872,9/7/2024,HS-SUN-50,2,EK_E2E,MYEC1025934693,Delivered,9/14/2024,587,699,Manipal,576104,Weekend Sale,20%
9589391872,9/7/2024,HS-SUN-50,2,EK_E2E,MYEC1025934693,Delivered,9/14/2024,587,699,Manipal,576104,Weekend Sale,20%
8069427305,9/7/2024,BR-M-50,1,EK_E2E,MYEP1035897976,Delivered,9/14/2024,559,699,Dhamtari,493773,Weekend Sale,20%
8069517020,9/7/2024,GRC-SE-30,1,EK_E2E,MYEC1025934142,Delivered,9/17/2024,583,695,Kottayam,686016,Weekend Sale,20%
8069553197,9/7/2024,HS-SUN-50,1,EK_E2E,,Pre Cancelled,,587,699,Kolkatta,700136,Weekend Sale,20%
8069581340,9/7/2024,BR-M-50,1,EK_E2E,MYEC1025934496,Delivered,9/14/2024,559,699,Durg,491338,Weekend Sale,20%
8069727341,9/7/2024,PC-M-50,1,flipkartlogistics,MYSP1142131957,Delivered,9/10/2024,559,699,Delhi,110075,Weekend Sale,20%
8069740072,9/7/2024,HS-SUN-50,1,EK_E2E,MYEC1025933838,Delivered,9/13/2024,587,699,Sirui,731101,Weekend Sale,20%
8069744107,9/7/2024,ABF-SE-50,1,EK_E2E,MYEC1025933411,Delivered,9/20/2024,713,849,Imphal,795005,Weekend Sale,20%
8069748524,9/7/2024,PC-M-50,1,flipkartlogistics,MYSP1142131865,Delivered,9/14/2024,559,699,Bhubaneswar,751003,Weekend Sale,20%
8069755297,9/7/2024,BR-M-50,1,ecomexpress,3317883216,Delivered,9/15/2024,559,699,Gudivada,521301,Weekend Sale,20%
8069845390,9/8/2024,PC-M-50,1,EK_E2E,MYEC1025934086,RTO Received,,559,699,Jammu,180013,Weekend Sale,20%
8069873460,9/8/2024,BR-M-50,1,flipkartlogistics,MYSC1103581556,Delivered,9/13/2024,559,699,Hyderabad,500059,Weekend Sale,20%
8069904042,9/8/2024,BR-M-50,1,EK_E2E,,Pre Cancelled,,559,699,Gondia,441614,Weekend Sale,20%
8069909033,9/8/2024,BR-M-50,1,flipkartlogistics,MYSP1142129979,Delivered,9/15/2024,559,699,Patna,800001,Weekend Sale,20%
8069999202,9/8/2024,MZ-M-50,1,flipkartlogistics,MYSP1142129366,Delivered,9/13/2024,587,699,Navi Mumbai,400614,Weekend Sale,20%
8070013825,9/8/2024,HS-SUN-50,1,flipkartlogistics,MYSC1103579857,Delivered,9/15/2024,587,699,Patna,800002,Weekend Sale,20%
8070014934,9/8/2024,HS-SUN-50,1,flipkartlogistics,MYSP1142130065,Delivered,9/19/2024,587,699,Mumbai,400013,Weekend Sale,20%
8070015370,9/8/2024,PC-M-50,1,EK_E2E,MYEP1035896587,Delivered,9/19/2024,559,699,Lakhipur-Cachar,788098,Weekend Sale,20%
8070015883,9/8/2024,PC-M-50,1,flipkartlogistics,MYSP1142128814,Delivered,9/19/2024,559,699,Mumbai,400013,Weekend Sale,20%
8070048051,9/8/2024,ABF-SE-50,1,flipkartlogistics,MYSP1142129516,RTO Received,9/15/2024,713,849,"Ahmedabad,",380001,Weekend Sale,20%
8070060967,9/8/2024,PC-M-50,1,EK_E2E,MYEC1025933047,RTO Received,9/18/2024,559,699,Parsa,841418,Weekend Sale,20%
8070308760,9/8/2024,PC-M-50,1,flipkartlogistics,MYSC1103701616,Delivered,9/14/2024,559,699,Kolkata,700094,Weekend Sale,20%
8070418187,9/8/2024,MZ-M-50,1,EK_E2E,MYEC1025993315,Delivered,9/13/2024,587,699,Durgapur,713202,Weekend Sale,20%
8070475834,9/8/2024,MZ-M-50,1,flipkartlogistics,MYSC1103794522,RTO Received,9/19/2024,587,699,Hyderabad,500054,Weekend Sale,20%
8070480984,9/8/2024,BR-M-50,1,EK_E2E,MYEC1025994000,Delivered,9/13/2024,559,699,Gangtok,737101,Weekend Sale,20%
8070489078,9/8/2024,PC-M-50,1,flipkartlogistics,MYSC1103793657,RTO Received,9/25/2024,559,699,Chennai,600122,Weekend Sale,20%
8070528872,9/8/2024,MZ-M-50,1,EK_E2E,MYEC1025993018,Delivered,9/14/2024,587,699,Kumbakonam,612001,Weekend Sale,20%
9589804848,9/8/2024,BR-M-50,2,flipkartlogistics,MYSC1103793918,RTO Received,9/19/2024,559,699,Bangalore,560034,Weekend Sale,20%
9589804848,9/8/2024,GRC-SE-30,2,flipkartlogistics,MYSC1103793918,RTO Received,9/19/2024,583,695,Bangalore,560034,Weekend Sale,20%
8070595601,9/8/2024,HS-SUN-50,1,EK_E2E,MYEP1035973616,Delivered,9/13/2024,587,699,Kolkatta,700136,Weekend Sale,20%
8070846611,9/8/2024,MZ-M-50,1,EK_E2E,MYEC1025960132,Delivered,9/13/2024,587,699,Shimla,171009,Weekend Sale,20%
9589804389,9/8/2024,HS-SUN-50,2,flipkartlogistics,MYSP1142472500,RTO Received,,587,699,Pune,411018,Weekend Sale,20%
9589804389,9/8/2024,MZ-M-50,2,flipkartlogistics,MYSP1142472500,RTO Received,,587,699,Pune,411018,Weekend Sale,20%
8071076893,9/8/2024,MZ-M-50,1,EK_E2E,MYEC1025992898,Delivered,9/20/2024,587,699,Imphal,795001,Weekend Sale,20%
8071176117,9/8/2024,BR-M-50,1,EK_E2E,MYEP1035972814,Delivered,9/13/2024,559,699,Nagaon,782002,Weekend Sale,20%
8071257999,9/9/2024,BHA-EX-100-2,1,EK_E2E,MYEP1035972615,Delivered,9/14/2024,569,599,Dimapur,797112,Weekend Sale,20%
8071260466,9/9/2024,BR-M-50,1,EK_E2E,MYEC1025989470,Delivered,9/11/2024,559,699,Muzaffarnagar,251001,Weekend Sale,20%
8071275751,9/9/2024,BR-M-50,1,flipkartlogistics,MYSP1142469160,Delivered,9/13/2024,559,699,Hyderabad,500032,Weekend Sale,20%
8071422380,9/9/2024,BR-M-50,1,EK_E2E,,Pre Cancelled,,559,699,Gondia,441614,Weekend Sale,20%
8071422746,9/9/2024,BR-M-50,1,EK_E2E,,Pre Cancelled,,559,699,Gondia,441614,Weekend Sale,20%
8071548026,9/9/2024,PC-M-50,1,EK_E2E,MYEC1025999769,Delivered,9/14/2024,559,699,BWR,752001,Weekend Sale,20%
8071582770,9/9/2024,ABF-SE-50,1,EK_E2E,MYEP1036018994,Delivered,9/16/2024,713,849,Aluva,683108,Weekend Sale,20%
8071592508,9/9/2024,BR-M-50,1,flipkartlogistics,MYSC1103837730,Delivered,9/13/2024,559,699,Bangalore,560075,Weekend Sale,20%
8071593249,9/9/2024,BR-M-50,1,flipkartlogistics,MYSP1142554602,Delivered,9/13/2024,559,699,Hyderabad,500048,Weekend Sale,20%
8071609914,9/9/2024,BR-M-50,1,ecomexpress,10412025291,Delivered,9/14/2024,559,699,West Godavari,534330,Weekend Sale,20%
8071612691,9/9/2024,BR-M-50,1,flipkartlogistics,MYSP1142555293,Delivered,9/15/2024,559,699,Vishakhapatnam,530016,Weekend Sale,20%
8071645587,9/9/2024,BR-M-50,1,flipkartlogistics,MYSC1103931288,Delivered,9/16/2024,559,699,Hyderabad,500032,Weekend Sale,20%
8071727810,9/9/2024,BR-M-50,1,flipkartlogistics,MYSC1103931540,Delivered,9/14/2024,559,699,Bangalore,560016,Weekend Sale,20%
8071779379,9/9/2024,BR-M-50,1,flipkartlogistics,MYSP1142704252,Delivered,9/15/2024,559,699,Chennai,600097,Weekend Sale,20%
8071823290,9/9/2024,PC-M-50,1,flipkartlogistics,MYSC1103932136,Delivered,9/14/2024,559,699,Hyderabad,500070,Weekend Sale,20%
8071881316,9/9/2024,PC-M-50,1,flipkartlogistics,MYSC1103932628,RTO Received,9/19/2024,559,699,Vishakhapatnam,530044,Weekend Sale,20%
8071885438,9/9/2024,PC-M-50,1,flipkartlogistics,MYSC1103930878,Delivered,9/15/2024,559,699,Hyderabad,500028,Weekend Sale,20%
8071942499,9/9/2024,VAN-SE-30,1,flipkartlogistics,,Pre Cancelled,,1091,1299,Indore,452001,Weekend Sale,20%
8071978833,9/9/2024,PC-M-50,1,EK_E2E,MYEP1036058510,Delivered,9/15/2024,559,699,Manjeri,676123,Weekend Sale,20%
8072031707,9/9/2024,HS-SUN-50,1,flipkartlogistics,MYSP1142707925,Delivered,9/11/2024,587,699,Gurgaon,122003,Weekend Sale,20%
8072119164,9/9/2024,GRC-SE-30,1,EK_E2E,MYEC1026086424,Delivered,9/16/2024,583,695,Gogamukh,787034,Weekend Sale,20%
8072262466,9/9/2024,BR-M-50,1,flipkartlogistics,,Pre Cancelled,,559,699,Guwahati,781006,Weekend Sale,20%
8072263326,9/9/2024,PC-M-50,1,EK_E2E,MYEC1026083904,Delivered,9/13/2024,559,699,Etawah,206130,Weekend Sale,20%
8072303976,9/9/2024,BR-M-50,1,EK_E2E,MYEP1036090919,Delivered,9/14/2024,559,699,Durgapur,713205,Weekend Sale,20%
8072341025,9/9/2024,BR-M-50,1,flipkartlogistics,MYSP1142857352,Delivered,9/12/2024,559,699,Lucknow,226022,Weekend Sale,20%
8072370895,9/9/2024,PC-M-50,1,flipkartlogistics,MYSP1142863688,Delivered,9/16/2024,559,699,Pune,411057,Weekend Sale,20%
8072559601,9/10/2024,PC-M-50,1,flipkartlogistics,MYSC1104036656,Delivered,9/14/2024,559,699,Raipur,492013,Weekend Sale,20%
8072599343,9/10/2024,BR-M-50,1,ecomexpress,10412321685,Delivered,9/17/2024,559,699,Kotpad,764058,Weekend Sale,20%
8072677941,9/10/2024,BR-M-50,1,flipkartlogistics,MYSC1104039068,Delivered,9/14/2024,559,699,Hyderabad,500058,Weekend Sale,20%
8072678618,9/10/2024,BR-M-50,1,flipkartlogistics,MYSC1104040163,Delivered,9/14/2024,559,699,Hyderabad,500058,Weekend Sale,20%
8072756925,9/10/2024,BR-M-50,1,flipkartlogistics,MYSP1142862704,RTO Received,,559,699,Vishakhapatnam,530044,Weekend Sale,20%
8072805720,9/10/2024,BR-M-50,1,flipkartlogistics,MYSC1104054679,Delivered,9/14/2024,559,699,Mumbai,400004,Weekend Sale,20%
8072823122,9/10/2024,GRC-SE-30,1,EK_E2E,MYEC1026098270,Delivered,9/17/2024,583,695,Burdwan,713101,Weekend Sale,20%
8072825192,9/10/2024,ABF-SE-50,1,flipkartlogistics,MYSP1142895896,RTO Received,9/20/2024,713,849,Bangalore,560037,Weekend Sale,20%
8072857842,9/10/2024,GRC-SE-30,1,flipkartlogistics,MYSP1142937860,RTO Received,9/19/2024,583,695,Vishakhapatnam,530045,Weekend Sale,20%
8072862107,9/10/2024,BR-M-50,1,EK_E2E,MYEP1036121681,Delivered,9/20/2024,559,699,Agartala,799211,Weekend Sale,20%
8072884586,9/10/2024,MZ-M-50,1,flipkartlogistics,MYSP1142936974,Delivered,9/11/2024,587,699,New Delhi,110068,Weekend Sale,20%
8072963396,9/10/2024,HS-SUN-50,1,EK_E2E,MYEC1026135342,Delivered,9/20/2024,587,699,Srinagar,190014,Weekend Sale,20%
8072964413,9/10/2024,PC-M-50,1,flipkartlogistics,MYSC1104107269,Delivered,9/13/2024,559,699,Indore,452011,Weekend Sale,20%
8072975812,9/10/2024,ABF-SE-50,1,flipkartlogistics,MYSP1143047559,Delivered,9/14/2024,713,849,Navi Mumbai,400614,Weekend Sale,20%
8073001052,9/10/2024,ABF-SE-50,1,flipkartlogistics,,Pre Cancelled,,713,849,Vishakhapatnam,530045,Weekend Sale,20%
8073004808,9/10/2024,BR-M-50,1,flipkartlogistics,MYSC1104158475,Delivered,9/15/2024,559,699,Bangalore,560037,Weekend Sale,20%
8073093704,9/10/2024,VAN-SE-30,1,flipkartlogistics,MYSP1143048282,Delivered,9/16/2024,1091,1299,Patna,800014,Weekend Sale,20%
8073186415,9/10/2024,PC-M-50,1,EK_E2E,MYEC1026135679,Delivered,9/16/2024,559,699,Jorhat,785001,Weekend Sale,20%
8073286575,9/10/2024,GRC-SE-30,1,flipkartlogistics,MYSP1143062529,RTO Received,9/25/2024,583,695,Bengaluru,560064,Weekend Sale,20%
8073314863,9/10/2024,BR-M-50,1,flipkartlogistics,MYSP1143062740,Delivered,9/15/2024,559,699,Hyderabad,500020,Weekend Sale,20%
8073377044,9/10/2024,PC-M-50,1,flipkartlogistics,MYSP1143218493,Delivered,9/13/2024,559,699,Jaipur,302020,Weekend Sale,20%
8073403408,9/10/2024,BR-M-50,1,EK_E2E,MYEP1036179758,Delivered,9/16/2024,559,699,Nalbari,781334,Weekend Sale,20%
8073504128,9/10/2024,MZ-M-50,1,flipkartlogistics,MYSC1104279366,Delivered,9/16/2024,587,699,Bangalore,560077,Weekend Sale,20%
8073528083,9/10/2024,PC-M-50,1,EK_E2E,MYEP1036178339,Delivered,9/15/2024,559,699,Pipariya,461775,Weekend Sale,20%
8073558319,9/10/2024,HS-SUN-50,1,flipkartlogistics,MYSP1143218104,Delivered,9/13/2024,587,699,Dehradun,248013,Weekend Sale,20%
8073639124,9/10/2024,MZ-M-50,1,EK_E2E,MYEC1026163908,Delivered,9/20/2024,587,699,Imphal,795001,Weekend Sale,20%
8073716609,9/10/2024,BR-M-50,1,EK_E2E,MYEP1036177940,Delivered,9/15/2024,559,699,Bilaspur,495004,Weekend Sale,20%
8073905416,9/11/2024,PC-M-50,1,flipkartlogistics,MYSP1143218763,Delivered,9/16/2024,559,699,Mumbai,400004,Weekend Sale,20%
8074068201,9/11/2024,MZ-M-50,1,flipkartlogistics,MYSP1143219015,Delivered,9/15/2024,587,699,Mumbai,400025,Weekend Sale,20%
8074107237,9/11/2024,PC-M-50,1,EK_E2E,MYEC1026168442,Delivered,9/17/2024,559,699,Kozhikode,673016,Weekend Sale,20%
8074130580,9/11/2024,ABF-SE-50,1,EK_E2E,MYEP1036193208,Delivered,9/13/2024,713,849,Fatehpur,212601,Weekend Sale,20%
9590678366,9/11/2024,PC-M-50,2,EK_E2E,MYEC1026184523,Delivered,9/17/2024,559,699,Srinagar,190014,Weekend Sale,20%
9590678366,9/11/2024,PC-M-50,2,EK_E2E,MYEC1026184523,Delivered,9/17/2024,559,699,Srinagar,190014,Weekend Sale,20%
8074326809,9/11/2024,BR-M-50,1,flipkartlogistics,MYSP1143416872,Delivered,9/16/2024,559,699,Mumbai,400081,Weekend Sale,20%
8074398854,9/11/2024,BR-M-50,1,flipkartlogistics,MYSP1143364642,Delivered,9/14/2024,559,699,Bhopal,462036,Weekend Sale,20%
8074428113,9/11/2024,PC-M-50,1,ecomexpress,10413075163,Delivered,9/17/2024,559,699,Pattikonda,518380,Weekend Sale,20%
8074480861,9/11/2024,HS-SUN-50,1,EK_E2E,MYEP1036237199,Delivered,9/14/2024,587,699,Panchkula,134107,Weekend Sale,20%
8074480874,9/11/2024,PC-M-50,1,EK_E2E,MYEC1026216391,Delivered,9/16/2024,559,699,Shimla,171001,Weekend Sale,20%
8074555226,9/11/2024,BR-M-50,1,EK_E2E,MYEC1026215807,Delivered,9/15/2024,559,699,Jaipur,303901,Weekend Sale,20%
8074568364,9/11/2024,PC-M-50,1,flipkartlogistics,MYSC1104405900,Delivered,9/14/2024,559,699,Mohali,160071,Weekend Sale,20%
8074575001,9/11/2024,BR-M-50,1,flipkartlogistics,MYSC1104407123,Delivered,9/16/2024,559,699,Bangalore,560008,Weekend Sale,20%
8074639073,9/11/2024,PC-M-50,1,EK_E2E,MYEC1026217013,Delivered,9/16/2024,559,699,Shimoga,577205,Weekend Sale,20%
8074767361,9/11/2024,GRC-SE-30,1,EK_E2E,MYEC1026247916,Delivered,9/15/2024,583,695,Chapra,841301,Weekend Sale,20%
8074785034,9/11/2024,GRC-SE-30,1,flipkartlogistics,MYSC1104530815,Delivered,9/19/2024,524,695,Trivandrum,695009,Weekend Sale,20%
8074861391,9/11/2024,MZ-M-50,1,flipkartlogistics,MYSC1104530426,Delivered,9/16/2024,587,699,Patna,801505,Weekend Sale,20%
8074866317,9/11/2024,GRC-SE-30,1,EK_E2E,,Pre Cancelled,,583,695,Birbhum,731204,Weekend Sale,20%
8074885738,9/11/2024,ABF-SE-50,1,flipkartlogistics,MYSC1104529329,RTO Received,9/25/2024,713,849,Bangalore,560035,Weekend Sale,20%
8074976030,9/11/2024,MZ-M-50,1,flipkartlogistics,MYSC1104529145,RTO Received,,587,699,Mangalore,575005,Weekend Sale,20%
8074994967,9/11/2024,PC-M-50,1,flipkartlogistics,,Pre Cancelled,,559,699,Greater Noida,201308,Weekend Sale,20%
8074998791,9/11/2024,PC-M-50,1,flipkartlogistics,,Pre Cancelled,,559,699,Greater Noida,201308,Weekend Sale,20%
8075025176,9/11/2024,GRC-SE-30,1,EK_E2E,MYEC1026247995,Delivered,9/16/2024,583,695,Birbhum,731204,Weekend Sale,20%
8075058708,9/11/2024,MZ-M-50,1,ecomexpress,3319183688,Delivered,9/18/2024,587,699,Vizianagaram,532218,Weekend Sale,20%
8075075446,9/11/2024,GRC-SE-30,1,flipkartlogistics,MYSP1143593737,Delivered,9/14/2024,583,695,Agra,282001,Weekend Sale,20%
8075081597,9/11/2024,BR-M-50,1,flipkartlogistics,MYSP1143592640,Delivered,9/13/2024,559,699,Greater Noida,201308,Weekend Sale,20%
8075087151,9/11/2024,BR-M-50,1,flipkartlogistics,MYSP1143588851,Delivered,9/13/2024,559,699,Greater Noida,201308,Weekend Sale,20%
8075090833,9/11/2024,MZ-M-50,1,flipkartlogistics,,Pre Cancelled,,587,699,Gondia,441614,Weekend Sale,20%
8075091665,9/11/2024,BR-M-50,1,flipkartlogistics,MYSP1143595743,Delivered,9/16/2024,559,699,Mumbai,400064,Weekend Sale,20%
8075129230,9/12/2024,MZ-M-50,1,flipkartlogistics,MYSC1104524955,Delivered,9/16/2024,587,699,Gondia,441614,Weekend Sale,20%
8075136000,9/12/2024,PC-M-50,1,flipkartlogistics,MYSP1143595526,Delivered,9/17/2024,559,699,Kolkata,700071,Weekend Sale,20%
8075259411,9/12/2024,PC-M-50,1,flipkartlogistics,MYSC1104525179,Delivered,9/14/2024,559,699,Agra,282001,Weekend Sale,20%
8075341129,9/12/2024,BR-M-50,1,flipkartlogistics,MYSP1143587639,Delivered,9/14/2024,559,699,"Udaipur,",313001,Weekend Sale,20%
8075493155,9/12/2024,BR-M-50,1,EK_E2E,MYEP1036304396,Delivered,9/17/2024,559,699,Kannur,670307,Weekend Sale,20%
8075627123,9/12/2024,BR-M-50,1,EK_E2E,MYEC1026287801,Delivered,9/16/2024,559,699,Manawar,454446,Weekend Sale,20%
8075719925,9/12/2024,VAN-SE-30,1,flipkartlogistics,MYSC1104630357,Delivered,9/17/2024,1091,1299,Indore,452001,Weekend Sale,20%
8075744706,9/12/2024,MZ-M-50,1,EK_E2E,MYEP1036324728,Delivered,9/19/2024,587,699,Mukundapuram,680741,Weekend Sale,20%
8075796545,9/12/2024,PC-M-50,1,EK_E2E,MYEC1026295893,Delivered,9/18/2024,559,699,Cuddapah,516126,Weekend Sale,20%
8076024240,9/12/2024,MZ-M-50,1,flipkartlogistics,MYSC1104772349,Delivered,9/17/2024,587,699,Patna,800009,Weekend Sale,20%
8076113226,9/12/2024,BR-M-50,1,flipkartlogistics,MYSP1143834623,Delivered,9/14/2024,559,699,Faridabad,121004,Weekend Sale,20%
8076412981,9/12/2024,HS-SUN-50,1,flipkartlogistics,MYSP1143948439,Delivered,9/14/2024,587,699,Gurgaon,122006,Weekend Sale,20%
8076507687,9/13/2024,PC-M-50,1,flipkartlogistics,MYSC1104772796,Delivered,9/21/2024,540,699,Navi Mumbai,410209,Weekend Sale,20%
8076576917,9/13/2024,BR-M-50,1,flipkartlogistics,MYSP1143948919,Delivered,9/15/2024,573,699,Lucknow,226020,Weekend Sale,20%
8076592529,9/13/2024,GRC-SE-30,1,flipkartlogistics,MYSP1143948504,Delivered,9/15/2024,583,695,Dehradun,248013,Weekend Sale,20%
8076713466,9/13/2024,PC-M-50,1,EK_E2E,,Pre Cancelled,,573,699,Brahmavar,576221,Weekend Sale,20%
8076821806,9/13/2024,HS-SUN-50,1,EK_E2E,MYEP1036409072,Delivered,9/20/2024,587,699,Kottayam,686574,Weekend Sale,20%
8076904790,9/13/2024,PC-M-50,1,flipkartlogistics,MYSP1144122418,Delivered,9/18/2024,573,699,Hyderabad,500013,Weekend Sale,20%
8076947378,9/13/2024,GRC-SE-30,1,EK_E2E,MYEC1026370469,Delivered,9/16/2024,583,695,Bazpur,262401,Weekend Sale,20%
8077068449,9/13/2024,PC-M-50,1,EK_E2E,MYEP1036428236,Delivered,9/19/2024,573,699,Ambala,133203,Weekend Sale,20%
9591814720,9/13/2024,BHA-EX-100-2,2,flipkartlogistics,MYSP1144234032,Delivered,9/17/2024,569,599,Vadodara,390008,Weekend Sale,20%
9591814720,9/13/2024,MZ-M-50,2,flipkartlogistics,MYSP1144234032,Delivered,9/17/2024,587,699,Vadodara,390008,Weekend Sale,20%
8077348053,9/14/2024,BR-M-50,1,EK_E2E,MYEC1026388506,Delivered,9/20/2024,573,699,Sonari,785692,Weekend Sale,20%
8077441868,9/14/2024,HS-SUN-50,1,flipkartlogistics,MYSC1104962401,Delivered,9/19/2024,587,699,Hyderabad,500090,Weekend Sale,20%
8077521882,9/14/2024,BR-M-50,1,flipkartlogistics,MYSC1104979690,Delivered,9/18/2024,573,699,Bangalore,560040,Weekend Sale,20%
8077609633,9/14/2024,PC-M-50,1,EK_E2E,MYEC1026417857,RTO Received,9/19/2024,573,699,Shegaon,444203,Weekend Sale,20%
8077621224,9/14/2024,PC-M-50,1,flipkartlogistics,MYSP1144324180,Delivered,9/18/2024,573,699,Hyderabad,500072,Weekend Sale,20%
8077773020,9/14/2024,BR-M-50,1,flipkartlogistics,MYSP1144410876,Delivered,9/20/2024,573,699,Bangalore,560022,Weekend Sale,20%
8077788408,9/14/2024,PC-M-50,1,flipkartlogistics,MYSP1144410244,Delivered,9/20/2024,573,699,Bangalore,560022,Weekend Sale,20%
8077905476,9/14/2024,BR-M-50,1,EK_E2E,MYEC1026433267,Delivered,9/21/2024,573,699,Kochi,682511,Weekend Sale,20%
8077958937,9/14/2024,BR-M-50,1,EK_E2E,,Pre Cancelled,,573,699,Kakinada,533006,Weekend Sale,20%
